term_ID	description	frequency	plot_X	plot_Y	log_size	value	uniqueness	dispensability
GO:0008824	cyanate hydratase activity	0.00656893932501229	2.6452635018747	-5.85239584673562	3.2792105126014	-1.55689678516416	0.883556943421597	0.45011713
GO:0004351	glutamate decarboxylase activity	0.0116831056590566	3.61980465406944	-5.2489310112473	3.52917360326172	-1.55689678516416	0.858539896223603	0.46917445
GO:0016901	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor	0.0459791197572927	5.11387126800554	3.71172284237841	4.1240801568797	-3.11677795406007	0.828206695110563	0.48220614
GO:0004412	homoserine dehydrogenase activity	0.0352220928668334	5.00893886136086	4.10037423545653	4.00834462925269	-1.55689678516416	0.830598309019225	0.48270944
GO:0004512	inositol-3-phosphate synthase activity	0.0144440643758818	-3.49530852581375	-5.40655634392655	3.62128016755041	-1.55689678516416	0.868094547859721	0.49095634
GO:0008418	protein-N-terminal asparagine amidohydrolase activity	0.00819648820564395	6.67843874191626	-2.11564950086037	3.37529773821734	-1.55689678516416	0.938217532280581	0.5087744
GO:0004062	aryl sulfotransferase activity	0.00452327279139457	-6.70757821365514	0.0951069921362509	3.11727129565576	-1.55689678516416	0.873162961014454	0.53520315
GO:0003844	1,4-alpha-glucan branching enzyme activity	0.0329449066410663	-5.68307498161304	3.85827367174115	3.97932069738202	-1.55689678516416	0.888959956844926	0.56934726
GO:0016708	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor	0.018089635647785	3.95039910646878	5.19734015059026	3.71899963787872	-1.55689678516416	0.867425785176887	0.57659982
GO:0016860	intramolecular oxidoreductase activity	0.415895755044978	-3.0136890826527	-5.28930682825637	5.08047496241649	-2.31220209834683	0.841036661669263	0.6374192
GO:0008146	sulfotransferase activity	0.120860190337522	-6.29925706979788	0.778114859762641	4.54378255702034	-1.55689678516416	0.852705303175423	0.6450503
GO:0016831	carboxy-lyase activity	0.618641350529695	3.25475937346288	-5.46795413459358	5.25292823747862	-1.97129579959116	0.829133883693427	0.66255705
GO:0004425	indole-3-glycerol-phosphate synthase activity	0.0290747267126004	3.30167897744978	-5.0449714518194	3.92505412031184	-1.55689678516416	0.851774754794431	0.67984178
GO:0004640	phosphoribosylanthranilate isomerase activity	0.0297036309509761	-2.63554941934825	-5.68277110178349	3.93434692673826	-1.55689678516416	0.834353618113192	0.78541503
GO:0004807	triose-phosphate isomerase activity	0.0407059996047579	-2.82378302918342	-5.90602997944273	4.07118215599008	-1.55689678516416	0.831682417636125	0.8036294
